ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months,underlying_ticker,trade_date,expiration,dte_days,timestamp,spot,underlying_volume,dist_ib_high_bps,dist_ib_low_bps,dist_fib_127_up_bps,dist_fib_161_up_bps,dist_fib_200_up_bps,dist_fib_127_dn_bps,dist_fib_161_dn_bps,dist_fib_200_dn_bps,nearest_level_name,nearest_level_abs_bps,ib_range_bps,ret_1m_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,future_close_ret_bps,future_max_up_bps,future_max_down_bps,spot_long_win,spot_short_win,spot_long_exit_minutes,spot_short_exit_minutes,spot_best_side,call_d15_available,call_d15_strike_bps,call_d15_abs_delta,call_d15_iv,call_d15_mid_bps,call_d15_spread_pct,call_d15_theta_over_mid,call_d15_vega,call_d15_oi,call_d15_volume,put_d15_available,put_d15_strike_bps,put_d15_abs_delta,put_d15_iv,put_d15_mid_bps,put_d15_spread_pct,put_d15_theta_over_mid,put_d15_vega,put_d15_oi,put_d15_volume,call_d25_available,call_d25_strike_bps,call_d25_abs_delta,call_d25_iv,call_d25_mid_bps,call_d25_spread_pct,call_d25_theta_over_mid,call_d25_vega,call_d25_oi,call_d25_volume,put_d25_available,put_d25_strike_bps,put_d25_abs_delta,put_d25_iv,put_d25_mid_bps,put_d25_spread_pct,put_d25_theta_over_mid,put_d25_vega,put_d25_oi,put_d25_volume,call_d35_available,call_d35_strike_bps,call_d35_abs_delta,call_d35_iv,call_d35_mid_bps,call_d35_spread_pct,call_d35_theta_over_mid,call_d35_vega,call_d35_oi,call_d35_volume,put_d35_available,put_d35_strike_bps,put_d35_abs_delta,put_d35_iv,put_d35_mid_bps,put_d35_spread_pct,put_d35_theta_over_mid,put_d35_vega,put_d35_oi,put_d35_volume,call_d50_available,call_d50_strike_bps,call_d50_abs_delta,call_d50_iv,call_d50_mid_bps,call_d50_spread_pct,call_d50_theta_over_mid,call_d50_vega,call_d50_oi,call_d50_volume,put_d50_available,put_d50_strike_bps,put_d50_abs_delta,put_d50_iv,put_d50_mid_bps,put_d50_spread_pct,put_d50_theta_over_mid,put_d50_vega,put_d50_oi,put_d50_volume,call_d65_available,call_d65_strike_bps,call_d65_abs_delta,call_d65_iv,call_d65_mid_bps,call_d65_spread_pct,call_d65_theta_over_mid,call_d65_vega,call_d65_oi,call_d65_volume,put_d65_available,put_d65_strike_bps,put_d65_abs_delta,put_d65_iv,put_d65_mid_bps,put_d65_spread_pct,put_d65_theta_over_mid,put_d65_vega,put_d65_oi,put_d65_volume,call_d80_available,call_d80_strike_bps,call_d80_abs_delta,call_d80_iv,call_d80_mid_bps,call_d80_spread_pct,call_d80_theta_over_mid,call_d80_vega,call_d80_oi,call_d80_volume,put_d80_available,put_d80_strike_bps,put_d80_abs_delta,put_d80_iv,put_d80_mid_bps,put_d80_spread_pct,put_d80_theta_over_mid,put_d80_vega,put_d80_oi,put_d80_volume,call_d15_opt_win,call_d15_opt_status,call_d15_opt_exit_ret,call_d15_opt_exit_minutes,call_d15_opt_max_ret,call_d15_opt_min_ret,put_d15_opt_win,put_d15_opt_status,put_d15_opt_exit_ret,put_d15_opt_exit_minutes,put_d15_opt_max_ret,put_d15_opt_min_ret,call_d25_opt_win,call_d25_opt_status,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d25_opt_max_ret,call_d25_opt_min_ret,put_d25_opt_win,put_d25_opt_status,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d25_opt_max_ret,put_d25_opt_min_ret,call_d35_opt_win,call_d35_opt_status,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,call_d35_opt_max_ret,call_d35_opt_min_ret,put_d35_opt_win,put_d35_opt_status,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,put_d35_opt_max_ret,put_d35_opt_min_ret,call_d50_opt_win,call_d50_opt_status,call_d50_opt_exit_ret,call_d50_opt_exit_minutes,call_d50_opt_max_ret,call_d50_opt_min_ret,put_d50_opt_win,put_d50_opt_status,put_d50_opt_exit_ret,put_d50_opt_exit_minutes,put_d50_opt_max_ret,put_d50_opt_min_ret,call_d65_opt_win,call_d65_opt_status,call_d65_opt_exit_ret,call_d65_opt_exit_minutes,call_d65_opt_max_ret,call_d65_opt_min_ret,put_d65_opt_win,put_d65_opt_status,put_d65_opt_exit_ret,put_d65_opt_exit_minutes,put_d65_opt_max_ret,put_d65_opt_min_ret,call_d80_opt_win,call_d80_opt_status,call_d80_opt_exit_ret,call_d80_opt_exit_minutes,call_d80_opt_max_ret,call_d80_opt_min_ret,put_d80_opt_win,put_d80_opt_status,put_d80_opt_exit_ret,put_d80_opt_exit_minutes,put_d80_opt_max_ret,put_d80_opt_min_ret,phys_d15_iv_skew_put_minus_call,phys_d15_iv_mean,phys_d15_volume_skew_call_minus_put,phys_d15_oi_skew_call_minus_put,phys_d15_mid_skew_call_minus_put,phys_d15_spread_mean,phys_d15_theta_skew_call_minus_put,phys_d15_vega_skew_call_minus_put,phys_d15_abs_delta_gap,phys_d15_liquidity_score,phys_d25_iv_skew_put_minus_call,phys_d25_iv_mean,phys_d25_volume_skew_call_minus_put,phys_d25_oi_skew_call_minus_put,phys_d25_mid_skew_call_minus_put,phys_d25_spread_mean,phys_d25_theta_skew_call_minus_put,phys_d25_vega_skew_call_minus_put,phys_d25_abs_delta_gap,phys_d25_liquidity_score,phys_d35_iv_skew_put_minus_call,phys_d35_iv_mean,phys_d35_volume_skew_call_minus_put,phys_d35_oi_skew_call_minus_put,phys_d35_mid_skew_call_minus_put,phys_d35_spread_mean,phys_d35_theta_skew_call_minus_put,phys_d35_vega_skew_call_minus_put,phys_d35_abs_delta_gap,phys_d35_liquidity_score,phys_d50_iv_skew_put_minus_call,phys_d50_iv_mean,phys_d50_volume_skew_call_minus_put,phys_d50_oi_skew_call_minus_put,phys_d50_mid_skew_call_minus_put,phys_d50_spread_mean,phys_d50_theta_skew_call_minus_put,phys_d50_vega_skew_call_minus_put,phys_d50_abs_delta_gap,phys_d50_liquidity_score,phys_d65_iv_skew_put_minus_call,phys_d65_iv_mean,phys_d65_volume_skew_call_minus_put,phys_d65_oi_skew_call_minus_put,phys_d65_mid_skew_call_minus_put,phys_d65_spread_mean,phys_d65_theta_skew_call_minus_put,phys_d65_vega_skew_call_minus_put,phys_d65_abs_delta_gap,phys_d65_liquidity_score,phys_d80_iv_skew_put_minus_call,phys_d80_iv_mean,phys_d80_volume_skew_call_minus_put,phys_d80_oi_skew_call_minus_put,phys_d80_mid_skew_call_minus_put,phys_d80_spread_mean,phys_d80_theta_skew_call_minus_put,phys_d80_vega_skew_call_minus_put,phys_d80_abs_delta_gap,phys_d80_liquidity_score,phys_total_volume_skew_call_minus_put,phys_total_oi_skew_call_minus_put,phys_total_option_volume_log,phys_total_option_oi_log,phys_call_iv_slope_low_to_high,phys_put_iv_slope_low_to_high,phys_call_mid_slope_low_to_high,phys_put_mid_slope_low_to_high,phys_fib_up_min_abs_bps,phys_fib_up_mean_signed_bps,phys_fib_dn_min_abs_bps,phys_fib_dn_mean_signed_bps,phys_fib_any_min_abs_bps,phys_ib_edge_min_abs_bps,phys_ib_balance,phys_nearest_level_vs_ib_range,phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,phys_abs_ret_1m_bps,phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,phys_abs_ret_5m_bps,phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,phys_abs_ret_15m_bps,phys_abs_ret_30m_bps,phys_event_seq_in_day,phys_event_frac_in_day,phys_minutes_since_first_event,phys_spot_ret_from_first_event_bps,phys_same_day_event_count,ctx_spx_spot,ctx_spx_ret_1m_bps,ctx_spx_ret_1m_bps_minus_self,ctx_spx_ret_5m_bps,ctx_spx_ret_5m_bps_minus_self,ctx_spx_ret_15m_bps,ctx_spx_ret_15m_bps_minus_self,ctx_spx_ret_30m_bps,ctx_spx_ret_30m_bps_minus_self,ctx_spx_ib_range_bps,ctx_spx_nearest_level_abs_bps,ctx_spx_phys_d35_iv_skew_put_minus_call,ctx_spx_phys_total_volume_skew_call_minus_put,ctx_spx_phys_total_oi_skew_call_minus_put,ctx_spy_spot,ctx_spy_ret_1m_bps,ctx_spy_ret_1m_bps_minus_self,ctx_spy_ret_5m_bps,ctx_spy_ret_5m_bps_minus_self,ctx_spy_ret_15m_bps,ctx_spy_ret_15m_bps_minus_self,ctx_spy_ret_30m_bps,ctx_spy_ret_30m_bps_minus_self,ctx_spy_ib_range_bps,ctx_spy_nearest_level_abs_bps,ctx_spy_phys_d35_iv_skew_put_minus_call,ctx_spy_phys_total_volume_skew_call_minus_put,ctx_spy_phys_total_oi_skew_call_minus_put,ctx_qqq_spot,ctx_qqq_ret_1m_bps,ctx_qqq_ret_1m_bps_minus_self,ctx_qqq_ret_5m_bps,ctx_qqq_ret_5m_bps_minus_self,ctx_qqq_ret_15m_bps,ctx_qqq_ret_15m_bps_minus_self,ctx_qqq_ret_30m_bps,ctx_qqq_ret_30m_bps_minus_self,ctx_qqq_ib_range_bps,ctx_qqq_nearest_level_abs_bps,ctx_qqq_phys_d35_iv_skew_put_minus_call,ctx_qqq_phys_total_volume_skew_call_minus_put,ctx_qqq_phys_total_oi_skew_call_minus_put,ctx_spy_qqq_ret_5m_spread,ctx_spx_spy_ret_5m_spread,event_gate_pass,source_variant,source_priority,source_component,monthly_backfill_role,backfill_policy_component,policy_ticker,bot_ticker,event_delta_bucket,event_delta_target,policy_max_day,policy_cooldown_minutes,pnl,_norm_trade_date
SPY,20260420,202604,10:00,600,zero_dte,PUT,0.6163624378549575,0.1590184694075024,0.6163624378549575,-0.3,0.5,0.5,thr0.504_maxday1,202604,600,SPY,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spy\stream_selector_trades.csv,860,0,12,12,18,False,primary,953.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-20
QQQ,20260421,202604,10:15,615,zero_dte,PUT,0.5188276628765222,0.202405477441861,0.5188276628765222,-0.3,0.5,0.5,thr0.423_maxday1,202604,615,QQQ,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\qqq\stream_selector_trades.csv,1057,0,13,13,18,False,primary,411.0,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21
SPXW,20260421,202604,10:15,615,zero_dte,PUT,0.5376854276966133,0.2103511291582525,0.5376854276966133,-0.3,0.5,0.5,thr0.445_maxday1,202604,615,SPXW,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spxw\stream_selector_trades.csv,911,0,13,13,18,False,primary,1010.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21
SPY,20260421,202604,10:15,615,zero_dte,PUT,0.5289938209292684,0.2430952821165937,0.5289938209292684,-0.3,0.5,0.5,thr0.504_maxday1,202604,615,SPY,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spy\stream_selector_trades.csv,861,0,13,13,18,False,primary,954.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21
QQQ,20260422,202604,10:00,600,zero_dte,CALL,0.4882373263395266,0.4882373263395266,0.2710710233984722,0.5,-0.3,0.5,thr0.423_maxday1,202604,600,QQQ,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\qqq\stream_selector_trades.csv,1058,0,14,14,18,False,primary,412.0,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22
SPXW,20260422,202604,10:30,630,zero_dte,PUT,0.4985225529690356,0.2322810345845219,0.4985225529690356,-0.3,-0.3,-0.3,thr0.445_maxday1,202604,630,SPXW,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spxw\stream_selector_trades.csv,912,0,14,14,18,False,primary,1011.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22
SPY,20260422,202604,10:45,645,zero_dte,PUT,0.5736523408350277,0.2461873059896033,0.5736523408350277,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,645,SPY,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spy\stream_selector_trades.csv,862,0,14,14,18,False,primary,955.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22
QQQ,20260423,202604,10:00,600,zero_dte,CALL,0.5891175176856394,0.5891175176856394,0.1809731129369411,0.5,-0.3,0.5,thr0.423_maxday1,202604,600,QQQ,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\qqq\stream_selector_trades.csv,1059,0,14,15,18,False,primary,413.0,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-23
SPXW,20260423,202604,10:00,600,zero_dte,CALL,0.6265676499215639,0.6265676499215639,0.18409172737264,0.5,-0.3,0.5,thr0.445_maxday1,202604,600,SPXW,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spxw\stream_selector_trades.csv,913,0,14,15,18,False,primary,1012.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-23
SPY,20260423,202604,10:00,600,zero_dte,CALL,0.5868512406172477,0.5868512406172477,0.2045200568160166,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,600,SPY,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spy\stream_selector_trades.csv,863,0,14,15,18,False,primary,956.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-23
SPXW,20260424,202604,10:00,600,zero_dte,CALL,0.4737210126964507,0.4737210126964507,0.2147707265325154,0.5,-0.3,0.5,thr0.445_maxday1,202604,600,SPXW,research_papers\JEPA\results\_diagnostics\frozen_source_selector_dense15_pre2025_static_202501_202604_v1\spxw\stream_selector_trades.csv,914,0,15,16,18,False,primary,1013.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-24
